presenca_id,aula_id,aluno_id,status_presenca,atraso_min,justificativa
PA000008257,L0000354,A00372,Presente,20,
PA000008258,L0000354,A00458,Presente,0,
PA000008259,L0000354,A00502,Presente,0,
PA000008260,L0000354,A00524,Presente,15,
PA000008261,L0000354,A00550,Presente,20,
PA000008262,L0000354,A00559,Ausente,,Motivo familiar
PA000008263,L0000354,A00560,Presente,,
PA000008264,L0000354,A00605,Presente,0,
PA000008265,L0000354,A00720,Presente,,
PA000008266,L0000354,A00755,Presente,5,
PA000008267,L0000354,A00791,Presente,10,
PA000008268,L0000355,A00120,Presente,30,
PA000008269,L0000355,A00137,Presente,10,
PA000008270,L0000355,A00141,Presente,30,
PA000008271,L0000355,A00196,Presente,10,
PA000008272,L0000355,A00229,Presente,0,
PA000008273,L0000355,A00280,Presente,0,
PA000008274,L0000355,A00296,Presente,0,
PA000008275,L0000355,A00307,Presente,0,
PA000008276,L0000355,A00323,Presente,0,
PA000008277,L0000355,A00343,Presente,0,
PA000008278,L0000355,A00372,Presente,,
PA000008279,L0000355,A00458,Presente,15,
PA000008280,L0000355,A00502,Ausente,,Motivo familiar
PA000008281,L0000355,A00559,Presente,0,
PA000008282,L0000355,A00560,Ausente,,Problema de transporte
PA000008283,L0000355,A00563,Presente,5,
PA000008284,L0000355,A00755,Presente,20,
PA000008285,L0000355,A00791,Presente,,
PA000008286,L0000356,A00067,Ausente,,Conflito de horário
PA000008287,L0000356,A00137,Ausente,,Motivo familiar
PA000008288,L0000356,A00141,Presente,10,
PA000008289,L0000356,A00229,Presente,15,
PA000008290,L0000356,A00280,Presente,20,
PA000008291,L0000356,A00307,Presente,0,
PA000008292,L0000356,A00323,Presente,0,
PA000008293,L0000356,A00343,Presente,20,
PA000008294,L0000356,A00372,Presente,0,
PA000008295,L0000356,A00524,Presente,0,
PA000008296,L0000356,A00560,Presente,30,
PA000008297,L0000356,A00563,Ausente,,Motivo familiar
PA000008298,L0000356,A00605,Presente,30,
PA000008299,L0000356,A00720,Presente,20,
PA000008300,L0000356,A00755,Atrasado,15,
PA000008301,L0000356,A00791,Presente,20,
PA000008302,L0000357,A00067,Presente,20,
PA000008303,L0000357,A00137,Presente,0,
PA000008304,L0000357,A00141,Ausente,,
PA000008305,L0000357,A00196,Presente,0,
PA000008306,L0000357,A00229,Ausente,,
PA000008307,L0000357,A00280,Presente,5,
PA000008308,L0000357,A00307,Presente,5,
PA000008309,L0000357,A00323,Presente,0,
PA000008310,L0000357,A00343,Atrasado,0,
PA000008311,L0000357,A00372,Presente,0,
PA000008312,L0000357,A00458,Ausente,,Problema de transporte
PA000008313,L0000357,A00502,Presente,0,
PA000008314,L0000357,A00524,Presente,0,
PA000008315,L0000357,A00550,Presente,10,
PA000008316,L0000357,A00559,Presente,20,
PA000008317,L0000357,A00605,Presente,20,
PA000008318,L0000357,A00720,Presente,5,
PA000008319,L0000357,A00755,Presente,10,
PA000008320,L0000357,A00791,Atrasado,20,
PA000008321,L0000358,A00067,Presente,20,
PA000008322,L0000358,A00137,Presente,15,
PA000008323,L0000358,A00141,Presente,10,
PA000008324,L0000358,A00296,Presente,0,
PA000008325,L0000358,A00323,Presente,30,
PA000008326,L0000358,A00343,Justificado,,Atestado
PA000008327,L0000358,A00372,Presente,20,
PA000008328,L0000358,A00458,Presente,0,
PA000008329,L0000358,A00524,Presente,5,
PA000008330,L0000358,A00559,Presente,15,
PA000008331,L0000358,A00563,Presente,0,
PA000008332,L0000358,A00755,Ausente,,Motivo familiar
PA000008333,L0000358,A00791,Presente,,
PA000008334,L0000359,A00067,Presente,0,
PA000008335,L0000359,A00120,Atrasado,20,
PA000008336,L0000359,A00137,Presente,0,
PA000008337,L0000359,A00141,Presente,0,
PA000008338,L0000359,A00280,Presente,0,
PA000008339,L0000359,A00296,Presente,30,
PA000008340,L0000359,A00307,Presente,10,
PA000008341,L0000359,A00323,Presente,0,
PA000008342,L0000359,A00372,Justificado,,Conflito de horário
PA000008343,L0000359,A00524,Presente,0,
PA000008344,L0000359,A00550,Presente,10,
PA000008345,L0000359,A00559,Presente,15,
PA000008346,L0000359,A00560,Presente,0,
PA000008347,L0000359,A00605,Presente,0,
PA000008348,L0000359,A00755,Presente,30,
PA000008349,L0000359,A00791,Presente,,
PA000008350,L0000360,A00067,Ausente,,
PA000008351,L0000360,A00120,Presente,10,
PA000008352,L0000360,A00137,Presente,15,
PA000008353,L0000360,A00141,Presente,0,
PA000008354,L0000360,A00280,Presente,5,
PA000008355,L0000360,A00296,Ausente,,Motivo familiar
PA000008356,L0000360,A00307,Presente,10,
PA000008357,L0000360,A00323,Presente,10,
PA000008358,L0000360,A00372,Presente,20,
PA000008359,L0000360,A00458,Atrasado,0,
PA000008360,L0000360,A00502,Presente,15,
PA000008361,L0000360,A00524,Atrasado,30,
PA000008362,L0000360,A00550,Presente,10,
PA000008363,L0000360,A00559,Presente,0,
PA000008364,L0000360,A00560,Presente,30,
PA000008365,L0000360,A00605,Presente,5,
PA000008366,L0000360,A00791,Presente,,
PA000008367,L0000361,A00067,Presente,,
PA000008368,L0000361,A00120,Atrasado,0,
PA000008369,L0000361,A00280,Ausente,,Problema de transporte
PA000008370,L0000361,A00296,Presente,15,
PA000008371,L0000361,A00307,Presente,,
PA000008372,L0000361,A00343,Justificado,,Motivo familiar
PA000008373,L0000361,A00372,Presente,0,
PA000008374,L0000361,A00458,Ausente,,
PA000008375,L0000361,A00502,Presente,15,
PA000008376,L0000361,A00524,Ausente,,Motivo familiar
PA000008377,L0000361,A00550,Presente,20,
PA000008378,L0000361,A00559,Presente,15,
PA000008379,L0000361,A00605,Presente,0,
PA000008380,L0000361,A00755,Ausente,,Conflito de horário
PA000008381,L0000361,A00791,Presente,0,
PA000008382,L0000362,A00067,Presente,10,
PA000008383,L0000362,A00120,Atrasado,5,
PA000008384,L0000362,A00137,Presente,0,
PA000008385,L0000362,A00280,Presente,,
PA000008386,L0000362,A00296,Presente,5,
PA000008387,L0000362,A00323,Presente,5,
PA000008388,L0000362,A00372,Presente,0,
PA000008389,L0000362,A00502,Justificado,,Motivo familiar
PA000008390,L0000362,A00550,Presente,0,
PA000008391,L0000362,A00559,Atrasado,0,
PA000008392,L0000362,A00560,Presente,0,
PA000008393,L0000362,A00563,Presente,10,
PA000008394,L0000362,A00605,Ausente,,
PA000008395,L0000362,A00755,Presente,20,
PA000008396,L0000363,A00067,Presente,20,
PA000008397,L0000363,A00120,Presente,0,
PA000008398,L0000363,A00137,Presente,10,
PA000008399,L0000363,A00141,Presente,10,
PA000008400,L0000363,A00280,Ausente,,Motivo familiar
PA000008401,L0000363,A00296,Ausente,,
PA000008402,L0000363,A00343,Presente,20,
PA000008403,L0000363,A00372,Presente,0,
PA000008404,L0000363,A00502,Ausente,,
PA000008405,L0000363,A00524,Presente,30,
PA000008406,L0000363,A00550,Presente,5,
PA000008407,L0000363,A00560,Presente,0,
PA000008408,L0000363,A00563,Ausente,,Conflito de horário
PA000008409,L0000363,A00605,Presente,0,
PA000008410,L0000363,A00755,Presente,0,
PA000008411,L0000363,A00791,Justificado,,Motivo familiar
PA000008412,L0000364,A00137,Presente,10,
PA000008413,L0000364,A00141,Presente,20,
PA000008414,L0000364,A00280,Presente,10,
PA000008415,L0000364,A00296,Presente,15,
PA000008416,L0000364,A00323,Atrasado,15,
PA000008417,L0000364,A00343,Presente,0,
PA000008418,L0000364,A00372,Presente,30,
PA000008419,L0000364,A00502,Atrasado,10,
PA000008420,L0000364,A00524,Presente,0,
PA000008421,L0000364,A00550,Presente,10,
PA000008422,L0000364,A00563,Ausente,,Atestado
PA000008423,L0000364,A00605,Presente,5,
PA000008424,L0000364,A00755,Atrasado,,
PA000008425,L0000364,A00791,Presente,20,
PA000008426,L0000365,A00067,Presente,20,
PA000008427,L0000365,A00137,Presente,0,
PA000008428,L0000365,A00280,Presente,15,
PA000008429,L0000365,A00296,Presente,0,
PA000008430,L0000365,A00307,Ausente,,Problema de transporte
PA000008431,L0000365,A00323,Atrasado,30,
PA000008432,L0000365,A00343,Presente,0,
PA000008433,L0000365,A00458,Presente,5,
PA000008434,L0000365,A00524,Presente,5,
PA000008435,L0000365,A00550,Ausente,,Atestado
PA000008436,L0000365,A00560,Ausente,,Atestado
PA000008437,L0000365,A00563,Presente,5,
PA000008438,L0000365,A00605,Presente,0,
PA000008439,L0000365,A00755,Presente,0,
PA000008440,L0000366,A00067,Ausente,,Conflito de horário
PA000008441,L0000366,A00120,Presente,0,
PA000008442,L0000366,A00137,Presente,0,
PA000008443,L0000366,A00141,Presente,,
PA000008444,L0000366,A00296,Atrasado,0,
PA000008445,L0000366,A00307,Presente,20,
PA000008446,L0000366,A00372,Justificado,,Conflito de horário
PA000008447,L0000366,A00458,Presente,5,
PA000008448,L0000366,A00502,Presente,0,
PA000008449,L0000366,A00550,Ausente,,Conflito de horário
PA000008450,L0000366,A00559,Presente,0,
PA000008451,L0000366,A00560,Presente,5,
PA000008452,L0000366,A00755,Presente,30,
PA000008453,L0000366,A00791,Presente,0,
PA000008454,L0000367,A00120,Presente,0,
PA000008455,L0000367,A00137,Presente,0,
PA000008456,L0000367,A00280,Presente,15,
PA000008457,L0000367,A00323,Ausente,,
PA000008458,L0000367,A00343,Presente,,
PA000008459,L0000367,A00458,Presente,10,
PA000008460,L0000367,A00524,Presente,,
PA000008461,L0000367,A00563,Presente,30,
PA000008462,L0000367,A00605,Justificado,,Atestado
PA000008463,L0000367,A00791,Presente,20,
PA000008464,L0000368,A00067,Presente,5,
PA000008465,L0000368,A00120,Presente,0,
PA000008466,L0000368,A00137,Presente,0,
PA000008467,L0000368,A00141,Presente,5,
PA000008468,L0000368,A00296,Justificado,,Problema de transporte
PA000008469,L0000368,A00307,Presente,0,
PA000008470,L0000368,A00323,Presente,0,
PA000008471,L0000368,A00343,Presente,0,
PA000008472,L0000368,A00458,Presente,20,
PA000008473,L0000368,A00502,Presente,0,
PA000008474,L0000368,A00524,Presente,5,
PA000008475,L0000368,A00550,Presente,10,
PA000008476,L0000368,A00559,Presente,15,
PA000008477,L0000368,A00560,Presente,30,
PA000008478,L0000368,A00563,Presente,,
PA000008479,L0000369,A00137,Presente,30,
PA000008480,L0000369,A00141,Presente,30,
PA000008481,L0000369,A00280,Presente,0,
PA000008482,L0000369,A00307,Justificado,,Conflito de horário
PA000008483,L0000369,A00458,Presente,5,
PA000008484,L0000369,A00502,Presente,0,
PA000008485,L0000369,A00560,Presente,0,
PA000008486,L0000369,A00755,Presente,0,
PA000008487,L0000369,A00791,Ausente,,Motivo familiar
PA000008488,L0000370,A00137,Presente,10,
PA000008489,L0000370,A00141,Presente,10,
PA000008490,L0000370,A00280,Presente,10,
PA000008491,L0000370,A00307,Ausente,,Motivo familiar
PA000008492,L0000370,A00372,Presente,20,
PA000008493,L0000370,A00458,Presente,0,
PA000008494,L0000370,A00502,Presente,5,
PA000008495,L0000370,A00560,Presente,20,
PA000008496,L0000370,A00755,Ausente,,Conflito de horário
PA000008497,L0000370,A00791,Presente,10,
PA000008498,L0000371,A00141,Presente,0,
PA000008499,L0000371,A00280,Presente,20,
PA000008500,L0000371,A00307,Presente,15,
PA000008501,L0000371,A00458,Ausente,,Conflito de horário
PA000008502,L0000371,A00502,Presente,30,
PA000008503,L0000371,A00560,Ausente,,Atestado
PA000008504,L0000371,A00563,Presente,0,
PA000008505,L0000371,A00605,Presente,5,
PA000008506,L0000371,A00755,Presente,30,
PA000008507,L0000372,A00137,Justificado,,
PA000008508,L0000372,A00141,Ausente,,Atestado
PA000008509,L0000372,A00280,presente,30,
PA000008510,L0000372,A00307,Ausente,,Conflito de horário
PA000008511,L0000372,A00372,Presente,20,
PA000008512,L0000372,A00458,Atrasado,10,
PA000008513,L0000372,A00502,Ausente,,Conflito de horário
PA000008514,L0000372,A00563,Presente,10,
PA000008515,L0000372,A00605,Presente,15,
PA000008516,L0000372,A00755,,,
PA000008517,L0000372,A00791,Atrasado,15,
PA000008518,L0000373,A00137,Presente,0,
PA000008519,L0000373,A00141,Presente,0,
PA000008520,L0000373,A00196,Presente,30,
PA000008521,L0000373,A00280,Presente,0,
PA000008522,L0000373,A00307,Presente,,
PA000008523,L0000373,A00372,Presente,0,
PA000008524,L0000373,A00458,Presente,0,
PA000008525,L0000373,A00502,Presente,0,
PA000008526,L0000373,A00560,Presente,30,
PA000008527,L0000373,A00563,Presente,5,
PA000008528,L0000373,A00755,Presente,15,
PA000008529,L0000373,A00791,Presente,0,
PA000008530,L0000374,A00137,Presente,0,
PA000008531,L0000374,A00196,Presente,30,
PA000008532,L0000374,A00280,Presente,5,
PA000008533,L0000374,A00307,Presente,,
PA000008534,L0000374,A00372,Presente,10,
PA000008535,L0000374,A00502,Ausente,,Problema de transporte
PA000008536,L0000374,A00560,Presente,0,
PA000008537,L0000374,A00605,Ausente,,
PA000008538,L0000374,A00791,Atrasado,15,
PA000008539,L0000375,A00137,Presente,0,
PA000008540,L0000375,A00196,Ausente,,
PA000008541,L0000375,A00280,Presente,15,
PA000008542,L0000375,A00307,Ausente,,Atestado
PA000008543,L0000375,A00458,Justificado,,
PA000008544,L0000375,A00560,Ausente,,Problema de transporte
PA000008545,L0000375,A00755,Presente,20,
PA000008546,L0000375,A00791,Presente,0,
PA000008547,L0000376,A00137,Presente,10,
PA000008548,L0000376,A00141,Presente,5,
PA000008549,L0000376,A00196,Presente,10,
PA000008550,L0000376,A00280,Justificado,,Motivo familiar
PA000008551,L0000376,A00372,Presente,0,
PA000008552,L0000376,A00502,Presente,30,
PA000008553,L0000376,A00560,presente,0,
PA000008554,L0000376,A00563,Presente,20,
PA000008555,L0000376,A00605,Presente,0,
PA000008556,L0000376,A00755,Justificado,,Motivo familiar
PA000008557,L0000377,A00141,Presente,5,
PA000008558,L0000377,A00372,Presente,30,
PA000008559,L0000377,A00458,Presente,10,
PA000008560,L0000377,A00502,Justificado,,Motivo familiar
PA000008561,L0000377,A00560,Presente,5,
PA000008562,L0000377,A00563,Presente,10,
PA000008563,L0000377,A00605,Presente,0,
PA000008564,L0000377,A00755,Atrasado,15,
PA000008565,L0000377,A00791,Presente,0,
PA000008566,L0000378,A00137,Presente,0,
PA000008567,L0000378,A00141,Presente,15,
PA000008568,L0000378,A00196,Presente,0,
PA000008569,L0000378,A00280,Atrasado,10,
PA000008570,L0000378,A00307,Atrasado,0,
PA000008571,L0000378,A00372,Presente,,
PA000008572,L0000378,A00502,Presente,0,
PA000008573,L0000378,A00560,Presente,0,
PA000008574,L0000378,A00563,Atrasado,0,
PA000008575,L0000378,A00605,Presente,,
PA000008576,L0000378,A00755,Presente,5,
PA000008577,L0000378,A00791,Presente,,
PA000008578,L0000379,A00141,Presente,20,
PA000008579,L0000379,A00196,Presente,0,
PA000008580,L0000379,A00307,Presente,15,
PA000008581,L0000379,A00372,Presente,15,
PA000008582,L0000379,A00458,Ausente,,
PA000008583,L0000379,A00502,Presente,5,
PA000008584,L0000379,A00560,Presente,10,
PA000008585,L0000379,A00563,Presente,0,
PA000008586,L0000379,A00605,Presente,,
PA000008587,L0000379,A00791,Presente,,
PA000008588,L0000380,A00196,presente,,
PA000008589,L0000380,A00307,Presente,,
PA000008590,L0000380,A00372,Presente,30,
PA000008591,L0000380,A00458,Presente,,
PA000008592,L0000380,A00502,Presente,30,
PA000008593,L0000380,A00560,Presente,5,
PA000008594,L0000380,A00563,Presente,0,
PA000008595,L0000380,A00605,Presente,0,
PA000008596,L0000380,A00755,Presente,20,
PA000008597,L0000380,A00791,Presente,0,
PA000008598,L0000381,A00137,Presente,5,
PA000008599,L0000381,A00141,Ausente,,Conflito de horário
PA000008600,L0000381,A00280,Presente,30,
PA000008601,L0000381,A00307,Presente,0,
PA000008602,L0000381,A00458,Presente,20,
PA000008603,L0000381,A00605,Presente,0,
PA000008604,L0000381,A00755,Presente,0,
PA000008605,L0000382,A00067,Presente,10,
PA000008606,L0000382,A00137,Presente,5,
PA000008607,L0000382,A00196,Presente,0,
PA000008608,L0000382,A00280,Presente,0,
PA000008609,L0000382,A00296,Presente,10,
PA000008610,L0000382,A00307,Presente,5,
PA000008611,L0000382,A00343,Presente,10,
PA000008612,L0000382,A00372,Presente,10,
PA000008613,L0000382,A00458,Presente,,
PA000008614,L0000382,A00550,Presente,15,
PA000008615,L0000382,A00560,Presente,20,
PA000008616,L0000382,A00605,Presente,0,
PA000008617,L0000382,A00755,Presente,5,
PA000008618,L0000382,A00791,Presente,30,
PA000008619,L0000383,A00137,Atrasado,20,
PA000008620,L0000383,A00280,Presente,0,
PA000008621,L0000383,A00296,Presente,5,
PA000008622,L0000383,A00307,Justificado,,
PA000008623,L0000383,A00343,Presente,5,
PA000008624,L0000383,A00372,Presente,15,
PA000008625,L0000383,A00458,Presente,0,
PA000008626,L0000383,A00550,Presente,0,
PA000008627,L0000383,A00560,Presente,,
PA000008628,L0000383,A00563,Atrasado,0,
PA000008629,L0000383,A00720,Presente,5,
PA000008630,L0000383,A00755,Presente,,
PA000008631,L0000383,A00791,Presente,5,
PA000008632,L0000384,A00067,Presente,0,
PA000008633,L0000384,A00196,Presente,,
PA000008634,L0000384,A00280,Presente,30,
PA000008635,L0000384,A00296,Presente,30,
PA000008636,L0000384,A00307,presente,30,
PA000008637,L0000384,A00372,Presente,5,
PA000008638,L0000384,A00458,Presente,30,
PA000008639,L0000384,A00502,Presente,10,
PA000008640,L0000384,A00550,Presente,,
PA000008641,L0000384,A00560,Presente,10,
PA000008642,L0000384,A00605,Ausente,,Atestado
PA000008643,L0000384,A00791,Presente,0,
PA000008644,L0000385,A00067,Presente,30,
PA000008645,L0000385,A00137,Ausente,,Motivo familiar
PA000008646,L0000385,A00196,Presente,,
PA000008647,L0000385,A00280,Presente,,
PA000008648,L0000385,A00296,Presente,,
PA000008649,L0000385,A00372,Presente,20,
PA000008650,L0000385,A00458,Presente,,
PA000008651,L0000385,A00550,Ausente,,Conflito de horário
PA000008652,L0000385,A00559,Ausente,,Atestado
PA000008653,L0000385,A00560,Presente,10,
PA000008654,L0000385,A00605,Ausente,,Conflito de horário
PA000008655,L0000385,A00720,Presente,15,
PA000008656,L0000385,A00755,Presente,15,
PA000008657,L0000385,A00791,Presente,5,
PA000008658,L0000386,A00067,Presente,15,
PA000008659,L0000386,A00137,Presente,5,
PA000008660,L0000386,A00196,Presente,,
PA000008661,L0000386,A00280,Presente,15,
PA000008662,L0000386,A00296,Presente,0,
PA000008663,L0000386,A00307,Presente,30,
PA000008664,L0000386,A00343,Ausente,,Motivo familiar
PA000008665,L0000386,A00372,Presente,0,
PA000008666,L0000386,A00458,Presente,30,
PA000008667,L0000386,A00550,Presente,30,
PA000008668,L0000386,A00559,Atrasado,30,
PA000008669,L0000386,A00563,Presente,0,
PA000008670,L0000386,A00605,Presente,,
PA000008671,L0000386,A00720,Presente,0,
PA000008672,L0000386,A00755,Presente,5,
PA000008673,L0000386,A00791,Presente,0,
PA000008674,L0000387,A00137,Presente,10,
PA000008675,L0000387,A00196,Presente,0,
PA000008676,L0000387,A00280,Atrasado,5,
PA000008677,L0000387,A00296,Presente,10,
PA000008678,L0000387,A00307,Ausente,,
PA000008679,L0000387,A00343,Presente,0,
PA000008680,L0000387,A00559,Presente,20,
PA000008681,L0000387,A00560,Presente,10,
PA000008682,L0000387,A00563,Atrasado,20,
PA000008683,L0000387,A00605,Presente,15,
PA000008684,L0000387,A00720,Presente,0,
PA000008685,L0000387,A00791,Atrasado,30,
PA000008686,L0000388,A00067,Presente,0,
PA000008687,L0000388,A00137,Presente,5,
PA000008688,L0000388,A00196,Presente,10,
PA000008689,L0000388,A00280,Presente,30,
PA000008690,L0000388,A00296,Presente,20,
PA000008691,L0000388,A00307,Ausente,,Conflito de horário
PA000008692,L0000388,A00559,Presente,0,
PA000008693,L0000388,A00560,Presente,0,
PA000008694,L0000388,A00563,Presente,30,
PA000008695,L0000388,A00605,Ausente,,Atestado
PA000008696,L0000388,A00720,Presente,0,
PA000008697,L0000388,A00755,Presente,0,
PA000008698,L0000388,A00791,Presente,0,
PA000008699,L0000389,A00196,Ausente,,
PA000008700,L0000389,A00296,Presente,20,
PA000008701,L0000389,A00307,Ausente,,Atestado
PA000008702,L0000389,A00343,Presente,10,
PA000008703,L0000389,A00372,Presente,0,
PA000008704,L0000389,A00458,Justificado,,Conflito de horário
PA000008705,L0000389,A00502,Presente,,
PA000008706,L0000389,A00550,Ausente,,Problema de transporte
PA000008707,L0000389,A00559,Presente,0,
PA000008708,L0000389,A00560,Atrasado,0,
PA000008709,L0000389,A00605,Atrasado,20,
PA000008710,L0000389,A00720,Ausente,,Problema de transporte
PA000008711,L0000389,A00755,Presente,0,
PA000008712,L0000389,A00791,Presente,0,
