resultado_id,simulado_id,aluno_id,ano,materia,status_realizacao,nota,nota_valida,nota_pct,acertos,tempo_finalizacao_min,inicio_simulado,dispositivo,tentativas,unidade_aplicacao
R00006027,S20220048,A00314,2022,História,Finalizado,100.7,,,87,338.0,2022-04-23 10:30:00,Desktop,2,Não informado
R00006028,S20220048,A00048,2022,História,Incompleto,61.8,61.8,61.8,58,236.0,2022-07-09 19:15:00,Tablet,,Centro
R00006029,S20220048,A00750,2022,História,Finalizado,55.3,55.3,55.3,47,181.0,2022-08-13 00:00:00,Desktop,3,Centro
R00006030,S20220048,A00595,2022,História,Finalizado,66.6,66.6,66.6,60,321.0,2022-06-08 17:45:00,Desktop,3,Centro
R00006031,S20220048,A00035,2022,História,Finalizado,84.1,84.1,84.1,75,194.0,2022-04-05 10:15:00,Desktop,3,Sul
R00006032,S20220048,A00058,2022,História,Não informado,79.8,79.8,79.8,69,242.0,2022-08-11 16:15:00,Papel,1,Sul
R00006033,S20220048,A00303,2022,História,Finalizado,52.7,52.7,52.7,50,249.0,2022-08-24 14:30:00,Desktop,,Online
R00006034,S20220048,A00438,2022,História,Finalizado,53.6,53.6,53.6,49,186.0,2022-10-04 16:45:00,Tablet,1,Aldeota
R00006035,S20220048,A00773,2022,História,Finalizado,44.2,44.2,44.2,40,228.0,2022-08-13 15:00:00,Celular,1,Online
R00006036,S20220048,A00064,2022,História,Finalizado,53.8,53.8,53.79999999999999,47,297.0,2022-09-24 09:15:00,Celular,1,Sul
R00006037,S20220048,A00056,2022,História,Finalizado,42.8,42.8,42.8,36,333.0,2022-10-20 00:00:00,Celular,1,Aldeota
R00006038,S20220048,A00613,2022,História,Finalizado,63.5,63.5,63.5,56,159.0,2022-11-04 14:30:00,Não informado,,Aldeota
R00006039,S20220048,A00275,2022,História,Finalizado,58.0,58.0,57.99999999999999,53,259.0,2022-11-23 00:00:00,Papel,1,Sul
R00006040,S20220048,A00228,2022,História,Finalizado,58.5,58.5,58.5,55,195.0,2022-05-01 15:00:00,Papel,2,Online
R00006041,S20220048,A00338,2022,História,Finalizado,64.7,64.7,64.7,57,203.0,2022-07-01 10:15:00,Papel,1,Centro
R00006042,S20220048,A00414,2022,História,Incompleto,110.0,,,88,183.0,2022-11-21 14:15:00,Desktop,3,Online
R00006043,S20220048,A00095,2022,História,Finalizado,100.4,,,90,264.0,2022-07-26 00:00:00,Desktop,1,Aldeota
R00006044,S20220048,A00707,2022,História,Finalizado,48.4,48.4,48.4,44,341.0,2022-07-26 11:30:00,Não informado,2,Sul
R00006045,S20220048,A00339,2022,História,Finalizado,44.1,44.1,44.1,37,298.0,2022-10-13 19:30:00,Desktop,3,Sul
R00006046,S20220048,A00627,2022,História,Finalizado,76.9,76.9,76.9,70,232.0,2022-06-10 16:30:00,Desktop,1,Online
R00006047,S20220048,A00610,2022,História,Incompleto,60.6,60.6,60.6,53,184.0,2022-05-16 14:15:00,Papel,2,Sul
R00006048,S20220048,A00099,2022,História,Finalizado,42.8,42.8,42.8,39,198.0,2022-08-25 16:15:00,Desktop,2,Sul
R00006049,S20220048,A00076,2022,História,Ausente,,,,,,2022-08-13 11:30:00,Desktop,2,Online
R00006050,S20220048,A00403,2022,História,Finalizado,64.2,64.2,64.2,59,197.0,2022-11-28 19:45:00,Papel,2,Sul
R00006051,S20220048,A00043,2022,História,Ausente,,,,,,2022-04-13 08:45:00,Papel,1,Online
R00006052,S20220048,A00330,2022,História,Finalizado,58.1,58.1,58.099999999999994,52,256.0,2022-07-02 14:30:00,Desktop,2,Centro
R00006053,S20220048,A00355,2022,História,Ausente,,,,,,2022-06-23 16:15:00,Desktop,1,Não informado
R00006054,S20220048,A00398,2022,História,Finalizado,62.8,62.8,62.8,54,199.0,2022-05-03 15:00:00,Celular,,Aldeota
R00006055,S20220048,A00417,2022,História,Finalizado,56.6,56.6,56.60000000000001,50,246.0,2022-09-26 16:15:00,Papel,1,Online
R00006056,S20220048,A00301,2022,História,Finalizado,81.1,81.1,81.1,72,310.0,2022-06-02 18:00:00,Papel,2,Centro
R00006057,S20220048,A00687,2022,História,Finalizado,34.1,34.1,34.1,31,204.0,2022-08-26 00:00:00,Tablet,1,Aldeota
R00006058,S20220048,A00092,2022,História,Finalizado,65.9,65.9,65.9,59,209.0,2022-09-26 16:45:00,Desktop,1,Online
R00006059,S20220048,A00433,2022,História,Finalizado,64.9,64.9,64.9,59,288.0,2022-06-22 13:30:00,Tablet,1,Online
R00006060,S20220048,A00599,2022,História,Finalizado,72.3,72.3,72.3,67,344.0,2022-04-09 12:00:00,Desktop,1,Não informado
R00006061,S20220048,A00346,2022,História,Finalizado,56.5,56.5,56.49999999999999,50,206.0,2022-10-11 09:45:00,Não informado,,Online
R00006062,S20220048,A00234,2022,História,Finalizado,42.8,42.8,42.8,37,165.0,2022-08-13 17:00:00,Desktop,2,Online
R00006063,S20220048,A00135,2022,História,Finalizado,51.5,51.5,51.5,42,206.0,2022-08-20 19:30:00,Desktop,3,Online
R00006064,S20220048,A00689,2022,História,Finalizado,60.1,60.1,60.099999999999994,56,208.0,2022-10-13 16:45:00,Desktop,1,Online
R00006065,S20220048,A00481,2022,História,Finalizado,74.6,74.6,74.6,68,269.0,2022-05-18 13:45:00,Desktop,1,Online
R00006066,S20220048,A00011,2022,História,Finalizado,86.1,86.1,86.1,79,214.0,2022-07-15 17:45:00,Tablet,,Online
R00006067,S20220048,A00671,2022,História,Finalizado,76.2,76.2,76.2,66,186.0,2022-09-02 09:15:00,Celular,3,Online
R00006068,S20220048,A00489,2022,História,Ausente,,,,,,2022-09-21 19:45:00,Papel,1,Não informado
R00006069,S20220048,A00324,2022,História,Finalizado,27.7,27.7,27.699999999999996,23,112.0,2022-08-13 10:00:00,Tablet,3,Não informado
R00006070,S20220048,A00232,2022,História,Finalizado,21.5,21.5,21.5,18,143.0,2022-05-09 18:15:00,Desktop,3,Online
R00006071,S20220048,A00343,2022,História,Finalizado,66.2,66.2,66.2,63,271.0,2022-06-13 18:00:00,Tablet,3,Online
R00006072,S20220048,A00593,2022,História,Finalizado,46.1,46.1,46.1,43,207.0,2022-04-08 18:00:00,Papel,1,Online
R00006073,S20220048,A00288,2022,História,Finalizado,68.1,68.1,68.1,62,169.0,2022-04-13 17:00:00,Desktop,1,Não informado
R00006074,S20220048,A00629,2022,História,Finalizado,66.4,66.4,66.4,59,283.0,2022-07-25 11:45:00,Papel,,Centro
R00006075,S20220048,A00264,2022,História,Finalizado,74.9,74.9,74.9,65,151.0,2022-06-08 09:00:00,Tablet,1,Sul
R00006076,S20220048,A00022,2022,História,Finalizado,53.1,53.1,53.1,50,240.0,2022-04-13 09:45:00,Tablet,1,Aldeota
R00006077,S20220048,A00699,2022,História,Finalizado,56.2,56.2,56.2,52,248.0,2022-11-21 19:15:00,Desktop,3,Aldeota
R00006078,S20220048,A00651,2022,História,Finalizado,83.9,83.9,83.9,75,237.0,2022-05-05 13:45:00,Não informado,3,Online
R00006079,S20220048,A00383,2022,História,Finalizado,61.8,61.8,61.8,54,284.0,2022-06-22 13:30:00,Desktop,1,Online
R00006080,S20220048,A00033,2022,História,Finalizado,55.9,55.9,55.89999999999999,50,341.0,2022-08-05 16:15:00,Desktop,2,Não informado
R00006082,S20220048,A00607,2022,História,Finalizado,81.5,81.5,81.5,74,174.0,2022-06-04 14:45:00,Desktop,3,Não informado
R00006083,S20220048,A00184,2022,História,Ausente,,,,,,2022-11-07 00:00:00,Desktop,1,Sul
R00006084,S20220048,A00098,2022,História,Finalizado,66.6,66.6,66.6,58,206.0,2022-05-20 12:30:00,Desktop,,Online
R00006085,S20220048,A00384,2022,História,Ausente,,,,,,2022-08-14 10:15:00,Tablet,1,Aldeota
R00006086,S20220048,A00336,2022,História,Finalizado,68.9,68.9,68.9,61,196.0,2022-10-20 17:00:00,Desktop,1,Centro
R00006087,S20220048,A00486,2022,História,Finalizado,35.0,35.0,35.0,35,234.0,2022-07-05 13:15:00,Papel,,Centro
R00006088,S20220048,A00708,2022,História,Ausente,,,,,,2022-05-12 14:30:00,Papel,1,Sul
R00006089,S20220048,A00128,2022,História,Ausente,,,,,,2022-09-02 12:00:00,Desktop,,Aldeota
R00006090,S20220048,A00328,2022,História,Finalizado,63.1,63.1,63.1,54,174.0,2022-10-23 10:45:00,Desktop,1,Não informado
R00006091,S20220048,A00740,2022,História,Finalizado,61.1,61.1,61.1,54,188.0,2022-05-28 00:00:00,Celular,3,Sul
R00006092,S20220048,A00475,2022,História,Finalizado,44.4,44.4,44.4,37,228.0,2022-05-27 12:15:00,Tablet,2,Online
R00006093,S20220048,A00070,2022,História,Finalizado,70.1,70.1,70.1,64,153.0,2022-07-27 13:45:00,Celular,1,Sul
R00006094,S20220048,A00026,2022,História,Finalizado,68.9,68.9,68.9,62,196.0,2022-05-26 14:30:00,Desktop,1,Online
R00006095,S20220048,A00662,2022,História,Finalizado,57.3,57.3,57.3,52,253.0,2022-11-21 10:30:00,Não informado,2,Aldeota
R00006096,S20220048,A00246,2022,História,Finalizado,82.7,82.7,82.7,73,226.0,2022-11-10 16:15:00,Não informado,2,Não informado
R00006097,S20220048,A00249,2022,História,Finalizado,52.1,52.1,52.1,49,202.0,2022-09-18 17:45:00,Não informado,,Online
R00006098,S20220048,A00471,2022,História,Finalizado,46.2,46.2,46.2,41,203.0,2022-11-01 10:30:00,Papel,2,Online
R00006099,S20220048,A00393,2022,História,Finalizado,74.7,74.7,74.7,67,196.0,2022-09-23 00:00:00,Celular,1,Centro
R00006100,S20220048,A00677,2022,História,Finalizado,63.4,63.4,63.4,57,215.0,2022-09-01 14:45:00,Celular,1,Online
R00006101,S20220048,A00195,2022,História,Finalizado,53.0,53.0,53.0,47,157.0,2022-07-01 09:30:00,Desktop,3,Online
R00006102,S20220048,A00016,2022,História,Finalizado,63.7,63.7,63.7,54,178.0,2022-10-07 17:45:00,Celular,1,Online
R00006103,S20220048,A00520,2022,História,Finalizado,97.9,97.9,97.9,88,306.0,2022-07-06 15:45:00,Desktop,,Online
R00006104,S20220048,A00637,2022,História,Finalizado,52.0,52.0,52.0,46,215.0,2022-04-07 12:30:00,Papel,1,Aldeota
R00006105,S20220048,A00110,2022,História,Finalizado,49.1,49.1,49.1,41,234.0,2022-10-22 12:00:00,Papel,2,Aldeota
R00006106,S20220048,A00507,2022,História,Finalizado,68.7,68.7,68.7,61,238.0,2022-04-03 11:30:00,Não informado,3,Centro
R00006107,S20220048,A00240,2022,História,Finalizado,61.8,61.8,61.8,54,205.0,2022-04-05 00:00:00,Tablet,1,Online
R00006108,S20220048,A00094,2022,História,Finalizado,79.8,79.8,79.8,72,317.0,2022-07-24 19:45:00,Desktop,,Online
R00006109,S20220048,A00005,2022,História,Incompleto,61.6,61.6,61.6,52,220.0,2022-05-20 16:30:00,Papel,2,Online
R00006110,S20220048,A00428,2022,História,Finalizado,79.6,79.6,79.6,70,224.0,2022-09-04 16:00:00,Desktop,3,Aldeota
R00006111,S20220048,A00015,2022,História,Ausente,,,,,,2022-09-13 15:30:00,Desktop,1,Centro
R00006112,S20220048,A00714,2022,História,Finalizado,60.6,60.6,60.6,56,149.0,2022-04-22 00:00:00,Papel,1,Não informado
R00006113,S20220048,A00003,2022,História,Finalizado,58.1,58.1,58.099999999999994,49,354.0,2022-06-16 12:30:00,Tablet,3,Sul
R00006114,S20220048,A00600,2022,História,Finalizado,71.6,71.6,71.6,66,161.0,2022-04-28 15:30:00,Não informado,2,Centro
R00006115,S20220048,A00038,2022,História,Finalizado,71.7,71.7,71.7,62,163.0,2022-09-01 11:45:00,Desktop,2,Sul
R00006116,S20220048,A00634,2022,História,Finalizado,67.3,67.3,67.3,61,194.0,2022-07-26 00:00:00,Desktop,1,Não informado
R00006117,S20220048,A00518,2022,História,Finalizado,63.5,63.5,63.5,55,148.0,2022-09-17 19:30:00,Papel,,Online
R00006118,S20220048,A00443,2022,História,Finalizado,73.0,73.0,73.0,67,205.0,2022-11-12 09:00:00,Celular,2,Sul
R00006119,S20220048,A00155,2022,História,Ausente,,,,,,2022-08-12 17:30:00,Celular,,Sul
R00006120,S20220048,A00140,2022,História,Finalizado,57.0,57.0,56.99999999999999,53,258.0,2022-08-20 14:00:00,Papel,2,Centro
R00006121,S20220048,A00771,2022,História,Finalizado,82.1,82.1,82.1,74,210.0,2022-05-27 19:00:00,Papel,,Sul
R00006122,S20220048,A00010,2022,História,Finalizado,37.0,37.0,37.0,32,287.0,2022-05-08 18:15:00,Desktop,,Centro
R00006123,S20220048,A00395,2022,História,Finalizado,64.0,64.0,64.0,58,248.0,2022-04-26 15:45:00,Tablet,1,Aldeota
R00006124,S20220048,A00299,2022,História,Finalizado,87.8,87.8,87.8,84,244.0,2022-06-21 13:45:00,Celular,2,Não informado
R00006125,S20220048,A00551,2022,História,Finalizado,49.6,49.6,49.6,44,165.0,2022-09-11 13:45:00,Desktop,1,Sul
R00006126,S20220048,A00074,2022,História,Finalizado,104.0,,,90,250.0,2022-04-03 10:45:00,Desktop,1,Online
R00006127,S20220048,A00187,2022,História,Finalizado,67.9,67.9,67.9,61,123.0,2022-05-25 00:00:00,Tablet,1,Sul
R00006128,S20220048,A00304,2022,História,Ausente,,,,,,2022-10-14 14:45:00,Tablet,3,Não informado
R00006129,S20220049,A00748,2022,Geografia,Ausente,,,,,,2022-10-17 14:15:00,Celular,3,Centro
R00006130,S20220049,A00771,2022,Geografia,Incompleto,46.6,46.6,46.6,24,75.0,2022-08-10 13:00:00,Desktop,3,Não informado
R00006131,S20220049,A00064,2022,Geografia,Finalizado,40.1,40.1,40.1,19,29.0,2022-05-06 14:15:00,Tablet,1,Sul
R00006132,S20220049,A00441,2022,Geografia,Finalizado,74.3,74.3,74.3,30,36.0,2022-07-22 18:00:00,Celular,2,Online
R00006133,S20220049,A00650,2022,Geografia,Finalizado,47.1,47.1,47.1,22,37.0,2022-05-12 11:00:00,Celular,1,Online
R00006134,S20220049,A00569,2022,Geografia,Finalizado,47.7,47.7,47.7,22,21.0,2022-09-27 11:00:00,Celular,3,Sul
R00006135,S20220049,A00031,2022,Geografia,Finalizado,37.1,37.1,37.1,17,37.0,2022-04-14 18:45:00,Desktop,2,Sul
R00006136,S20220049,A00637,2022,Geografia,Finalizado,35.9,35.9,35.9,15,42.0,2022-07-15 10:15:00,Tablet,,Online
R00006137,S20220049,A00346,2022,Geografia,Finalizado,80.1,80.1,80.1,36,49.0,2022-08-05 19:30:00,Desktop,1,Centro
R00006138,S20220049,A00562,2022,Geografia,Finalizado,66.3,66.3,66.3,29,35.0,2022-10-06 11:15:00,Desktop,2,Não informado
R00006139,S20220049,A00115,2022,Geografia,Finalizado,31.7,31.7,31.7,19,33.0,2022-07-28 13:15:00,Desktop,,Não informado
R00006140,S20220049,A00600,2022,Geografia,Finalizado,41.4,41.4,41.4,15,36.0,2022-05-24 14:45:00,Não informado,1,Aldeota
R00006141,S20220049,A00384,2022,Geografia,Finalizado,83.9,83.9,83.9,40,56.0,2022-06-22 19:00:00,Celular,1,Centro
R00006142,S20220049,A00528,2022,Geografia,Finalizado,64.6,64.6,64.6,31,46.0,2022-07-10 15:45:00,Desktop,1,Não informado
R00006143,S20220049,A00338,2022,Geografia,Finalizado,61.2,61.2,61.199999999999996,24,46.0,2022-05-15 00:00:00,Celular,,Não informado
R00006144,S20220049,A00518,2022,Geografia,Finalizado,54.8,54.8,54.79999999999999,29,44.0,2022-07-16 09:00:00,Não informado,1,Aldeota
R00006145,S20220049,A00217,2022,Geografia,Finalizado,39.2,39.2,39.2,19,32.0,2022-09-07 19:15:00,Não informado,1,Sul
R00006146,S20220049,A00708,2022,Geografia,Finalizado,74.5,74.5,74.5,32,42.0,2022-09-14 13:15:00,Desktop,1,Aldeota
R00006147,S20220049,A00414,2022,Geografia,Finalizado,68.1,68.1,68.1,35,43.0,2022-07-03 16:15:00,Desktop,2,Online
R00006148,S20220049,A00026,2022,Geografia,Finalizado,43.0,43.0,43.0,20,38.0,2022-09-28 00:00:00,Desktop,1,Centro
R00006149,S20220049,A00625,2022,Geografia,Não informado,91.6,91.6,91.6,41,35.0,2022-06-01 15:00:00,Celular,1,Centro
R00006150,S20220049,A00228,2022,Geografia,Finalizado,84.7,84.7,84.7,37,27.0,2022-05-10 09:45:00,Desktop,2,Online
R00006151,S20220049,A00721,2022,Geografia,Finalizado,54.3,54.3,54.29999999999999,27,36.0,2022-07-03 13:15:00,Papel,1,Online
R00006152,S20220049,A00010,2022,Geografia,Finalizado,55.1,55.1,55.1,24,39.0,2022-07-20 14:45:00,Celular,2,Centro
R00006153,S20220049,A00471,2022,Geografia,Finalizado,92.1,92.1,92.1,40,54.0,2022-10-21 18:30:00,Tablet,2,Sul
R00006154,S20220049,A00324,2022,Geografia,Finalizado,62.3,62.3,62.3,27,27.0,2022-08-18 14:45:00,Tablet,,Online
R00006155,S20220049,A00288,2022,Geografia,Finalizado,27.1,27.1,27.1,11,48.0,2022-06-05 17:00:00,Desktop,,Não informado
R00006156,S20220049,A00476,2022,Geografia,Finalizado,39.8,39.8,39.8,17,29.0,2022-04-21 17:00:00,Papel,3,Aldeota
R00006157,S20220049,A00417,2022,Geografia,Ausente,,,,,,2022-05-03 11:00:00,Desktop,,Online
R00006158,S20220049,A00249,2022,Geografia,Ausente,,,,,,2022-05-12 14:15:00,Papel,1,Aldeota
R00006159,S20220049,A00544,2022,Geografia,Finalizado,25.3,25.3,25.3,10,40.0,2022-10-14 19:30:00,Papel,1,Centro
R00006160,S20220049,A00022,2022,Geografia,Finalizado,105.0,,,45,42.0,2022-05-14 14:00:00,Tablet,1,Não informado
R00006161,S20220049,A00035,2022,Geografia,Finalizado,55.8,55.8,55.8,26,39.0,2022-09-06 19:15:00,Celular,1,Aldeota
R00006162,S20220049,A00282,2022,Geografia,Não informado,84.7,84.7,84.7,36,55.0,2022-09-03 14:45:00,Papel,3,Centro
R00006163,S20220049,A00313,2022,Geografia,Finalizado,82.7,82.7,82.7,36,51.0,2022-07-23 11:15:00,Papel,1,Aldeota
R00006164,S20220049,A00181,2022,Geografia,Finalizado,51.5,51.5,51.5,24,50.0,2022-04-06 18:00:00,Desktop,2,Sul
R00006165,S20220049,A00250,2022,Geografia,Finalizado,68.8,68.8,68.8,31,46.0,2022-06-09 10:00:00,Desktop,3,Online
R00006166,S20220049,A00144,2022,Geografia,Finalizado,77.2,77.2,77.2,36,43.0,2022-04-04 19:45:00,Desktop,1,Online
R00006167,S20220049,A00240,2022,Geografia,Incompleto,18.7,18.7,18.7,10,49.0,2022-05-20 14:00:00,Papel,1,Sul
R00006168,S20220049,A00551,2022,Geografia,Ausente,,,,,,2022-08-13 13:15:00,Não informado,,Não informado
R00006169,S20220049,A00627,2022,Geografia,Finalizado,40.7,40.7,40.7,17,56.0,2022-06-01 18:15:00,Não informado,1,Não informado
R00006170,S20220049,A00099,2022,Geografia,Finalizado,45.6,45.6,45.6,19,43.0,2022-10-08 12:15:00,Desktop,1,Sul
R00006171,S20220049,A00058,2022,Geografia,Finalizado,47.4,47.4,47.4,24,36.0,2022-08-11 15:15:00,Desktop,2,Sul
R00006172,S20220049,A00083,2022,Geografia,Finalizado,77.3,77.3,77.3,34,42.0,2022-09-12 18:45:00,Não informado,2,Aldeota
R00006173,S20220049,A00675,2022,Geografia,Finalizado,58.2,58.2,58.20000000000001,28,26.0,2022-05-08 11:30:00,Desktop,1,Online
R00006174,S20220049,A00343,2022,Geografia,Finalizado,51.3,51.3,51.300000000000004,21,35.0,2022-10-15 19:00:00,Não informado,2,Centro
R00006175,S20220049,A00676,2022,Geografia,Finalizado,79.1,79.1,79.1,32,40.0,2022-07-12 10:15:00,Tablet,3,Centro
R00006176,S20220049,A00056,2022,Geografia,Ausente,,,,,,2022-08-17 17:30:00,Papel,2,Aldeota
R00006177,S20220049,A00363,2022,Geografia,Finalizado,78.7,78.7,78.7,36,47.0,2022-04-12 12:30:00,Tablet,,Online
R00006178,S20220049,A00403,2022,Geografia,Finalizado,44.0,44.0,44.0,22,31.0,2022-09-09 19:00:00,Não informado,1,Online
R00006179,S20220049,A00025,2022,Geografia,Finalizado,45.3,45.3,45.3,22,25.0,2022-10-09 13:30:00,Celular,1,Sul
R00006180,S20220049,A00098,2022,Geografia,Finalizado,58.6,58.6,58.599999999999994,29,31.0,2022-09-05 19:00:00,Desktop,1,Sul
R00006181,S20220049,A00733,2022,Geografia,Finalizado,45.7,45.7,45.7,25,45.0,2022-05-14 19:15:00,Desktop,1,Centro
R00006182,S20220049,A00071,2022,Geografia,Finalizado,55.2,55.2,55.2,22,43.0,2022-11-13 19:45:00,Tablet,1,Online
R00006183,S20220049,A00016,2022,Geografia,Finalizado,1005.0,,,25,52.0,2022-05-01 10:45:00,Desktop,1,Não informado
R00006184,S20220049,A00104,2022,Geografia,Finalizado,36.8,36.8,36.8,13,44.0,2022-04-06 17:15:00,Desktop,3,Centro
R00006185,S20220049,A00336,2022,Geografia,Finalizado,50.6,50.6,50.6,25,56.0,2022-07-18 15:30:00,Não informado,2,Não informado
R00006186,S20220049,A00303,2022,Geografia,Incompleto,83.3,83.3,83.3,41,34.0,2022-09-16 10:30:00,Papel,1,Centro
R00006187,S20220049,A00443,2022,Geografia,Ausente,,,,,,2022-11-17 18:00:00,Celular,3,Centro
R00006188,S20220049,A00607,2022,Geografia,Finalizado,69.2,69.2,69.2,31,48.0,2022-10-16 14:30:00,Tablet,3,Online
R00006189,S20220049,A00752,2022,Geografia,Finalizado,59.9,59.9,59.9,25,47.0,2022-04-16 08:45:00,Celular,1,Online
R00006190,S20220049,A00038,2022,Geografia,Finalizado,12.0,12.0,12.0,4,48.0,2022-07-14 17:00:00,Celular,1,Não informado
R00006191,S20220049,A00599,2022,Geografia,Finalizado,86.3,86.3,86.3,38,51.0,2022-11-26 10:30:00,Papel,1,Centro
R00006192,S20220049,A00383,2022,Geografia,Finalizado,39.8,39.8,39.8,15,49.0,2022-05-16 09:00:00,Celular,2,Online
R00006193,S20220049,A00242,2022,Geografia,Finalizado,78.8,78.8,78.8,35,25.0,2022-09-04 08:00:00,Papel,3,Centro
R00006194,S20220049,A00553,2022,Geografia,Finalizado,67.5,67.5,67.5,31,41.0,2022-10-16 16:00:00,Tablet,1,Online
R00006195,S20220049,A00438,2022,Geografia,Finalizado,57.9,57.9,57.9,25,44.0,2022-08-08 11:15:00,Desktop,3,Aldeota
R00006196,S20220049,A00060,2022,Geografia,Finalizado,74.9,74.9,74.9,35,50.0,2022-06-21 15:00:00,Tablet,1,Online
R00006197,S20220049,A00520,2022,Geografia,Finalizado,43.6,43.6,43.6,17,31.0,2022-04-01 13:30:00,Desktop,1,Não informado
R00006198,S20220049,A00381,2022,Geografia,Finalizado,33.9,33.9,33.9,18,31.0,2022-09-11 13:15:00,Desktop,1,Centro
R00006199,S20220049,A00184,2022,Geografia,Não informado,57.9,57.9,57.9,24,45.0,2022-11-13 13:15:00,Celular,3,Online
R00006200,S20220049,A00232,2022,Geografia,Finalizado,42.8,42.8,42.8,18,26.0,2022-08-07 00:00:00,Desktop,1,Online
R00006201,S20220049,A00394,2022,Geografia,Finalizado,31.4,31.4,31.4,13,55.0,2022-10-06 16:30:00,Desktop,1,Sul
R00006202,S20220049,A00507,2022,Geografia,Finalizado,43.9,43.9,43.9,19,45.0,2022-07-02 13:30:00,Celular,1,Online
R00006203,S20220049,A00481,2022,Geografia,Finalizado,54.1,54.1,54.1,25,48.0,2022-05-27 19:30:00,Celular,2,Online
R00006204,S20220049,A00571,2022,Geografia,Finalizado,61.0,61.0,61.0,32,20.0,2022-04-22 11:30:00,Papel,1,Aldeota
R00006205,S20220049,A00275,2022,Geografia,Finalizado,76.6,76.6,76.6,33,60.0,2022-04-10 15:15:00,Tablet,1,Sul
R00006206,S20220049,A00246,2022,Geografia,Finalizado,61.7,61.7,61.7,26,44.0,2022-10-13 18:30:00,Desktop,,Online
R00006207,S20220049,A00531,2022,Geografia,Finalizado,61.3,61.3,61.3,28,47.0,2022-11-13 00:00:00,Desktop,2,Online
R00006208,S20220049,A00339,2022,Geografia,Finalizado,32.4,32.4,32.4,12,52.0,2022-05-14 00:00:00,Celular,,Sul
R00006209,S20220049,A00291,2022,Geografia,Finalizado,41.9,41.9,41.9,19,41.0,2022-07-07 12:45:00,Celular,,Não informado
R00006210,S20220049,A00187,2022,Geografia,Ausente,,,,,,2022-04-26 17:45:00,Tablet,,Sul
